Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,2,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",220,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",413,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",64,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",87,6,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,6,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",195,7,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",118,7,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",842,8,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",738,8,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",188,9,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",173,9,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,10,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,10,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",173,11,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",149,11,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",170,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",391,12,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177,13,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",137,13,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",111,14,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",136,14,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",466,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",233,15,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",492,16,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",578,16,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7201,17,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7064,17,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",842,18,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",857,18,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,19,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23,19,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,23,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,23,2
2022-01-01,2,Eixample,5,el Fort Pienc,8,1,1
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,2
2022-01-01,2,Eixample,5,el Fort Pienc,5,2,1
2022-01-01,2,Eixample,5,el Fort Pienc,8,2,2
2022-01-01,2,Eixample,5,el Fort Pienc,104,3,1
2022-01-01,2,Eixample,5,el Fort Pienc,259,3,2
2022-01-01,2,Eixample,5,el Fort Pienc,9,4,1
2022-01-01,2,Eixample,5,el Fort Pienc,7,4,2
2022-01-01,2,Eixample,5,el Fort Pienc,17,5,1
2022-01-01,2,Eixample,5,el Fort Pienc,63,5,2
2022-01-01,2,Eixample,5,el Fort Pienc,53,6,1
2022-01-01,2,Eixample,5,el Fort Pienc,70,6,2
2022-01-01,2,Eixample,5,el Fort Pienc,317,7,1
2022-01-01,2,Eixample,5,el Fort Pienc,171,7,2
2022-01-01,2,Eixample,5,el Fort Pienc,1256,8,1
2022-01-01,2,Eixample,5,el Fort Pienc,999,8,2
2022-01-01,2,Eixample,5,el Fort Pienc,74,9,1
2022-01-01,2,Eixample,5,el Fort Pienc,57,9,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,10,1
2022-01-01,2,Eixample,5,el Fort Pienc,8,10,2
2022-01-01,2,Eixample,5,el Fort Pienc,643,11,1
2022-01-01,2,Eixample,5,el Fort Pienc,613,11,2
2022-01-01,2,Eixample,5,el Fort Pienc,129,12,1
2022-01-01,2,Eixample,5,el Fort Pienc,546,12,2
2022-01-01,2,Eixample,5,el Fort Pienc,56,13,1
2022-01-01,2,Eixample,5,el Fort Pienc,38,13,2
2022-01-01,2,Eixample,5,el Fort Pienc,95,14,1
2022-01-01,2,Eixample,5,el Fort Pienc,109,14,2
2022-01-01,2,Eixample,5,el Fort Pienc,366,15,1
2022-01-01,2,Eixample,5,el Fort Pienc,231,15,2
2022-01-01,2,Eixample,5,el Fort Pienc,223,16,1
2022-01-01,2,Eixample,5,el Fort Pienc,263,16,2
2022-01-01,2,Eixample,5,el Fort Pienc,13531,17,1
2022-01-01,2,Eixample,5,el Fort Pienc,12059,17,2
2022-01-01,2,Eixample,5,el Fort Pienc,523,18,1
2022-01-01,2,Eixample,5,el Fort Pienc,509,18,2
2022-01-01,2,Eixample,5,el Fort Pienc,5,19,1
2022-01-01,2,Eixample,5,el Fort Pienc,9,19,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,23,1
2022-01-01,2,Eixample,5,el Fort Pienc,..,23,2
2022-01-01,2,Eixample,6,la Sagrada Família,..,1,1
2022-01-01,2,Eixample,6,la Sagrada Família,..,1,2
2022-01-01,2,Eixample,6,la Sagrada Família,..,2,1
2022-01-01,2,Eixample,6,la Sagrada Família,5,2,2
2022-01-01,2,Eixample,6,la Sagrada Família,125,3,1
2022-01-01,2,Eixample,6,la Sagrada Família,198,3,2
2022-01-01,2,Eixample,6,la Sagrada Família,..,4,1
2022-01-01,2,Eixample,6,la Sagrada Família,..,4,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,5,1
2022-01-01,2,Eixample,6,la Sagrada Família,55,5,2
2022-01-01,2,Eixample,6,la Sagrada Família,143,6,1
2022-01-01,2,Eixample,6,la Sagrada Família,112,6,2
2022-01-01,2,Eixample,6,la Sagrada Família,442,7,1
2022-01-01,2,Eixample,6,la Sagrada Família,231,7,2
2022-01-01,2,Eixample,6,la Sagrada Família,2076,8,1
2022-01-01,2,Eixample,6,la Sagrada Família,1643,8,2
2022-01-01,2,Eixample,6,la Sagrada Família,100,9,1
2022-01-01,2,Eixample,6,la Sagrada Família,79,9,2
2022-01-01,2,Eixample,6,la Sagrada Família,17,10,1
2022-01-01,2,Eixample,6,la Sagrada Família,9,10,2
2022-01-01,2,Eixample,6,la Sagrada Família,664,11,1
2022-01-01,2,Eixample,6,la Sagrada Família,569,11,2
2022-01-01,2,Eixample,6,la Sagrada Família,230,12,1
2022-01-01,2,Eixample,6,la Sagrada Família,415,12,2
2022-01-01,2,Eixample,6,la Sagrada Família,79,13,1
2022-01-01,2,Eixample,6,la Sagrada Família,58,13,2
2022-01-01,2,Eixample,6,la Sagrada Família,159,14,1
2022-01-01,2,Eixample,6,la Sagrada Família,177,14,2
2022-01-01,2,Eixample,6,la Sagrada Família,541,15,1
2022-01-01,2,Eixample,6,la Sagrada Família,327,15,2
2022-01-01,2,Eixample,6,la Sagrada Família,259,16,1
2022-01-01,2,Eixample,6,la Sagrada Família,296,16,2
2022-01-01,2,Eixample,6,la Sagrada Família,22403,17,1
2022-01-01,2,Eixample,6,la Sagrada Família,18878,17,2
2022-01-01,2,Eixample,6,la Sagrada Família,503,18,1
2022-01-01,2,Eixample,6,la Sagrada Família,555,18,2
2022-01-01,2,Eixample,6,la Sagrada Família,..,19,1
2022-01-01,2,Eixample,6,la Sagrada Família,6,19,2
2022-01-01,2,Eixample,6,la Sagrada Família,12,23,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,..,1,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,6,1,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,5,2,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,5,2,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,140,3,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,181,3,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,10,4,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,10,4,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,17,5,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,39,5,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,47,6,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,50,6,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,288,7,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,175,7,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,1268,8,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,949,8,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,280,9,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,340,9,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,10,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,17,10,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,437,11,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,316,11,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,133,12,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,206,12,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,84,13,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,43,13,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,203,14,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,223,14,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,570,15,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,302,15,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,474,16,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,571,16,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,18248,17,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,16046,17,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,1172,18,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,1215,18,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,19,19,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,26,19,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,5,23,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,..,23,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7,1,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,2,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,118,3,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,162,3,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,4,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,12,4,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,15,5,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,5,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,6,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,47,6,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,309,7,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,237,7,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1385,8,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1340,8,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,212,9,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169,9,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,24,10,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,17,10,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,377,11,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,325,11,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,129,12,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,206,12,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,220,13,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,161,13,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,139,14,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,142,14,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,486,15,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,286,15,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,301,16,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,406,16,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,17865,17,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,15491,17,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,749,18,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,845,18,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,15,19,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18,19,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,23,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,23,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,12,1,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,2,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,14,2,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,138,3,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,203,3,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,4,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,13,5,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,38,5,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,115,6,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,108,6,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,365,7,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,213,7,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1876,8,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1558,8,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,105,9,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,117,9,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,20,10,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,10,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,731,11,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,611,11,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,176,12,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,250,12,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,236,13,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,185,13,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,113,14,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,154,14,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,516,15,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,305,15,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,235,16,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,290,16,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,25235,17,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,22165,17,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,551,18,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,624,18,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,19,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,10,19,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,23,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,23,2
2022-01-01,2,Eixample,10,Sant Antoni,5,1,1
2022-01-01,2,Eixample,10,Sant Antoni,5,1,2
2022-01-01,2,Eixample,10,Sant Antoni,..,2,1
2022-01-01,2,Eixample,10,Sant Antoni,6,2,2
2022-01-01,2,Eixample,10,Sant Antoni,88,3,1
2022-01-01,2,Eixample,10,Sant Antoni,163,3,2
2022-01-01,2,Eixample,10,Sant Antoni,5,4,1
2022-01-01,2,Eixample,10,Sant Antoni,..,4,2
2022-01-01,2,Eixample,10,Sant Antoni,15,5,1
2022-01-01,2,Eixample,10,Sant Antoni,35,5,2
2022-01-01,2,Eixample,10,Sant Antoni,79,6,1
2022-01-01,2,Eixample,10,Sant Antoni,83,6,2
2022-01-01,2,Eixample,10,Sant Antoni,219,7,1
2022-01-01,2,Eixample,10,Sant Antoni,144,7,2
2022-01-01,2,Eixample,10,Sant Antoni,1007,8,1
2022-01-01,2,Eixample,10,Sant Antoni,941,8,2
2022-01-01,2,Eixample,10,Sant Antoni,109,9,1
2022-01-01,2,Eixample,10,Sant Antoni,116,9,2
2022-01-01,2,Eixample,10,Sant Antoni,9,10,1
2022-01-01,2,Eixample,10,Sant Antoni,6,10,2
2022-01-01,2,Eixample,10,Sant Antoni,428,11,1
2022-01-01,2,Eixample,10,Sant Antoni,412,11,2
2022-01-01,2,Eixample,10,Sant Antoni,308,12,1
2022-01-01,2,Eixample,10,Sant Antoni,571,12,2
2022-01-01,2,Eixample,10,Sant Antoni,513,13,1
2022-01-01,2,Eixample,10,Sant Antoni,316,13,2
2022-01-01,2,Eixample,10,Sant Antoni,71,14,1
2022-01-01,2,Eixample,10,Sant Antoni,92,14,2
2022-01-01,2,Eixample,10,Sant Antoni,332,15,1
2022-01-01,2,Eixample,10,Sant Antoni,173,15,2
